measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,98,Chile,3,Both,22,All Ages,410,Neoplasms,3,Rate,2010,152.49345907169806,157.81934981184716,143.78966986002922
1,Deaths,81,Germany,3,Both,22,All Ages,410,Neoplasms,1,Number,2012,253689.93497883817,261828.6963501442,238235.33838400687
1,Deaths,81,Germany,3,Both,22,All Ages,410,Neoplasms,3,Rate,2012,310.5106634323973,320.4723207332011,291.59459156639576
1,Deaths,98,Chile,3,Both,22,All Ages,297,Tuberculosis,1,Number,2012,480.5334058670277,508.17285394193357,447.7269444416737
1,Deaths,98,Chile,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2012,2.8329155499360477,2.995859938998393,2.639509777152001
1,Deaths,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2012,482.90528805351397,491.59152084977495,474.634434202175
1,Deaths,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2012,2.8468986400743734,2.8981070756554357,2.798139011293867
1,Deaths,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,2012,25914.17338708484,27140.963438852003,23809.818363785747
1,Deaths,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,2012,152.77328039151163,160.00564461786013,140.36735814905336
1,Deaths,98,Chile,3,Both,22,All Ages,410,Neoplasms,1,Number,2013,27202.77564585562,28295.95879093469,25555.534516420663
1,Deaths,98,Chile,3,Both,22,All Ages,410,Neoplasms,3,Rate,2013,158.9941773614717,165.3835898655505,149.36641908782704
1,Deaths,81,Germany,3,Both,22,All Ages,297,Tuberculosis,1,Number,2013,449.5165275288963,481.2173603729404,413.3312282324559
1,Deaths,81,Germany,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2013,0.5483578248297531,0.5870291498624772,0.504215972866959
1,Deaths,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2013,512.5322663212,527.9686166575,498.2330367125
1,Deaths,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2013,0.6252296890171402,0.6440602391200604,0.607786293803015
1,Deaths,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,2013,330674.02746061306,348049.95683676976,295565.6387849232
1,Deaths,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,2013,403.38381198751296,424.58042268719817,360.5556655936263
1,Deaths,98,Chile,3,Both,22,All Ages,297,Tuberculosis,1,Number,2013,469.9759475246029,497.78479557727826,437.3067110390901
1,Deaths,98,Chile,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2013,2.7469049529780913,2.9094414888473215,2.5559605270245256
1,Deaths,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2013,546.7503095887747,557.0424257846753,537.9202100538001
1,Deaths,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2013,3.1956340348100216,3.25578916637378,3.1440240656708194
1,Deaths,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,2013,26371.834653678037,27621.768821461617,24186.70567865213
1,Deaths,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,2013,154.13751195323755,161.44309934439082,141.36591877701318
1,Deaths,98,Chile,3,Both,22,All Ages,297,Tuberculosis,1,Number,2015,448.2922980306693,479.64893923657996,416.11117417715343
1,Deaths,98,Chile,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2015,2.572190301977976,2.7521069518217525,2.387542974673006
1,Deaths,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2015,556.2153471596173,567.4215696890501,545.3188044945001
1,Deaths,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2015,3.1914260585342515,3.2557245910734856,3.128904392444001
1,Deaths,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,2015,27087.09546467599,28463.15272660936,24582.97894567358
1,Deaths,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,2015,155.4190526338785,163.3145287766996,141.05105154731967
1,Deaths,98,Chile,3,Both,22,All Ages,297,Tuberculosis,1,Number,2014,450.05473284543166,478.0058051335427,418.983900108893
1,Deaths,98,Chile,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2014,2.6075702569738284,2.7695158592080276,2.42754908756857
1,Deaths,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2014,538.7104340208539,548.4212587485251,528.6610668579001
1,Deaths,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2014,3.121232157682219,3.1774956649460315,3.0630071708015083
1,Deaths,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,2014,26579.19777891404,27873.558083480828,24267.055984334824
1,Deaths,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,2014,153.99710418404715,161.4964930042839,140.60079539437422
1,Deaths,81,Germany,3,Both,22,All Ages,297,Tuberculosis,1,Number,2016,444.00715211757614,481.9109533142368,403.39342756762477
1,Deaths,81,Germany,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2016,0.531902693913989,0.5773099218604998,0.48324908688317364
1,Deaths,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2016,466.5848084775003,484.05366921250004,449.1899950650001
1,Deaths,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2016,0.5589498173281804,0.5798768092476577,0.5381115311201466
1,Deaths,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,2016,349510.4470244237,367803.32720022835,312189.0127002609
1,Deaths,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,2016,418.69944535070135,440.61357938784727,373.9898694731946
1,Deaths,81,Germany,3,Both,22,All Ages,410,Neoplasms,1,Number,2014,254812.68171022253,263579.1820130717,238897.33908060272
1,Deaths,81,Germany,3,Both,22,All Ages,410,Neoplasms,3,Rate,2014,309.210620978494,319.8486119303525,289.8976380274072
1,Deaths,98,Chile,3,Both,22,All Ages,410,Neoplasms,1,Number,2016,28697.521657320704,29943.41463512716,26855.52033816636
1,Deaths,98,Chile,3,Both,22,All Ages,410,Neoplasms,3,Rate,2016,162.5029104326347,169.55791808795556,152.07237294728452
1,Deaths,81,Germany,3,Both,22,All Ages,410,Neoplasms,1,Number,2017,265156.22208130494,276129.73457104544,247207.71801509804
1,Deaths,81,Germany,3,Both,22,All Ages,410,Neoplasms,3,Rate,2017,315.2259954040773,328.2716496621802,293.8882533896757
1,Deaths,81,Germany,3,Both,22,All Ages,297,Tuberculosis,1,Number,2014,435.56516066105013,467.0061788050301,397.57620081263735
1,Deaths,81,Germany,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2014,0.528550513658355,0.5667036255021048,0.48245159194764736
1,Deaths,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2014,493.0458472545997,508.52953341250003,478.95301257000006
1,Deaths,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2014,0.5983022963269825,0.617091471888366,0.5812008940932896
1,Deaths,98,Chile,3,Both,22,All Ages,410,Neoplasms,1,Number,2014,27672.465489449703,28765.76648286464,25968.427614750988
1,Deaths,98,Chile,3,Both,22,All Ages,410,Neoplasms,3,Rate,2014,160.3313834546568,166.66585556280296,150.45836545364955
1,Deaths,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,2014,331809.4884065608,349379.7983367052,296129.7122103568
1,Deaths,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,2014,402.64486550723024,423.96612160728114,359.348096759478
1,Deaths,81,Germany,3,Both,22,All Ages,297,Tuberculosis,1,Number,2015,442.9718090760664,476.17858318182437,403.49662770891183
1,Deaths,81,Germany,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2015,0.5342120088386808,0.574258479378397,0.48660600885099864
1,Deaths,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2015,511.1957025888006,529.7256718550001,494.78352826
1,Deaths,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2015,0.616488177338548,0.6388348185978711,0.5966955394370853
1,Deaths,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,2015,345971.26437494863,364448.6294803152,310319.94085969235
1,Deaths,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,2015,417.2319780974202,439.51518016296853,374.2374471529635
1,Deaths,98,Chile,3,Both,22,All Ages,410,Neoplasms,1,Number,2015,28354.06048023931,29528.465858554457,26606.823200704337
1,Deaths,98,Chile,3,Both,22,All Ages,410,Neoplasms,3,Rate,2015,162.68858445562444,169.42703197739365,152.6633691989332
1,Deaths,81,Germany,3,Both,22,All Ages,410,Neoplasms,1,Number,2015,260050.3466301444,269494.3673493937,243612.03971372952
1,Deaths,81,Germany,3,Both,22,All Ages,410,Neoplasms,3,Rate,2015,313.61367749844663,325.00291080082553,293.7895244038262
1,Deaths,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,2019,30114.9473327203,31954.188523732126,27021.072497854355
1,Deaths,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,2019,165.48166386893476,175.58829594045176,148.48081874643407
1,Deaths,98,Chile,3,Both,22,All Ages,297,Tuberculosis,1,Number,2019,456.27555224387515,506.7459102469669,408.9001173311449
1,Deaths,98,Chile,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2019,2.5072345879880054,2.78456925260281,2.246906528660637
1,Deaths,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2019,492.0078825748394,503.89051533212495,480.5380202432749
1,Deaths,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2019,2.7035837767065893,2.7688788548647554,2.640556872425314
1,Deaths,81,Germany,3,Both,22,All Ages,297,Tuberculosis,1,Number,2017,446.88961676130606,489.39637242509497,402.50267453191736
1,Deaths,81,Germany,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2017,0.5312763290017533,0.5818096872625563,0.4785077462493861
1,Deaths,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2017,450.7389484072,470.7487639550001,431.2710433425
1,Deaths,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2017,0.5358525346445733,0.5596408281056752,0.5127084812850768
1,Deaths,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,2017,350342.9173232849,369562.90472486126,310444.5934657659
1,Deaths,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,2017,416.49859837019926,439.34791947139496,369.0662252800282
1,Deaths,81,Germany,3,Both,22,All Ages,410,Neoplasms,1,Number,2016,262848.56832640676,272723.3907866731,246051.3400212083
1,Deaths,81,Germany,3,Both,22,All Ages,410,Neoplasms,3,Rate,2016,314.8820034034686,326.71164318176426,294.7596000970966
1,Deaths,98,Chile,3,Both,22,All Ages,297,Tuberculosis,1,Number,2016,436.79374459645413,469.5224231354167,404.0120648568186
1,Deaths,98,Chile,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2016,2.4733931941326985,2.658722979077343,2.287763283990183
1,Deaths,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2016,521.841845762361,533.297549506175,510.95810587759996
1,Deaths,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2016,2.9549875328794837,3.0198567303542077,2.893357144416509
1,Deaths,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,2016,27169.747299696686,28587.170610939334,24526.407850870983
1,Deaths,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,2016,153.8517180905626,161.87803535037537,138.88351425662685
1,Deaths,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,2017,28369.877642458992,29942.80632819752,25627.44266286766
1,Deaths,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,2017,158.39959745345118,167.18184437689538,143.0875611350642
1,Deaths,98,Chile,3,Both,22,All Ages,410,Neoplasms,1,Number,2017,29819.350377361083,31257.522051591513,27855.42768250396
1,Deaths,98,Chile,3,Both,22,All Ages,410,Neoplasms,3,Rate,2017,166.49254380386546,174.52239212179148,155.52723164370724
1,Deaths,98,Chile,3,Both,22,All Ages,297,Tuberculosis,1,Number,2017,447.09208144775914,485.59471625205487,407.26462741114824
1,Deaths,98,Chile,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2017,2.496281676589293,2.7112562327280254,2.2739101610508103
1,Deaths,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2017,512.075016370879,523.103119537425,501.09565858564997
1,Deaths,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2017,2.8591056148131546,2.920679623847359,2.797803769405304
1,Deaths,98,Chile,3,Both,22,All Ages,297,Tuberculosis,1,Number,2018,451.46639239829506,495.0192406914473,408.01478974998867
1,Deaths,98,Chile,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2018,2.4968663676636704,2.737738432451146,2.256554248975716
1,Deaths,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2018,502.79748039360936,515.904638203925,491.2093149034999
1,Deaths,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2018,2.7807565295652807,2.8532465799063074,2.716667372183103
1,Deaths,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,2018,29265.659594191256,30999.36212812766,26293.87011601836
1,Deaths,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,2018,161.85577132342436,171.44413409285073,145.42008236680215
1,Deaths,81,Germany,3,Both,22,All Ages,297,Tuberculosis,1,Number,2019,462.443874510435,512.9676854805016,409.84082374365374
1,Deaths,81,Germany,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2019,0.5446022685757513,0.604102207028866,0.48265368981703766
1,Deaths,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2019,421.30797202380046,442.4815537125,402.1603600424999
1,Deaths,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2019,0.4961581069186233,0.5210934153033379,0.47360870471524513
1,Deaths,81,Germany,3,Both,22,All Ages,297,Tuberculosis,1,Number,2018,452.8512605951289,498.44157027655757,404.5168561781606
1,Deaths,81,Germany,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2018,0.5351934801892696,0.5890735035533315,0.47807040167824333
1,Deaths,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2018,436.0199183950999,454.50894083250006,417.52786891999995
1,Deaths,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2018,0.5153016848204067,0.5371525774304119,0.4934472147645992
1,Deaths,98,Chile,3,Both,22,All Ages,410,Neoplasms,1,Number,2019,31648.234122555008,33323.79723562142,29478.74004916495
1,Deaths,98,Chile,3,Both,22,All Ages,410,Neoplasms,3,Rate,2019,173.90707621871553,183.11429709824145,161.98570424844797
1,Deaths,81,Germany,3,Both,22,All Ages,410,Neoplasms,1,Number,2018,268960.50637995516,281132.5263495032,250275.77673601487
1,Deaths,81,Germany,3,Both,22,All Ages,410,Neoplasms,3,Rate,2018,317.8657585137014,332.2510242627128,295.78357313699684
1,Deaths,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,2018,355562.47865018493,376178.04630403436,315992.0425026713
1,Deaths,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,2018,420.2146199691118,444.57872880308383,373.44906739769255
1,Deaths,98,Chile,3,Both,22,All Ages,410,Neoplasms,1,Number,2018,30748.018670326273,32320.125113053855,28738.442694328514
1,Deaths,98,Chile,3,Both,22,All Ages,410,Neoplasms,3,Rate,2018,170.05406157121126,178.74870588876843,158.93996149151582
1,Deaths,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,2019,364284.72048232186,386117.4057617966,323448.210352869
1,Deaths,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,2019,429.0040286341376,454.71553783055543,380.91244977873424
1,Deaths,81,Germany,3,Both,22,All Ages,410,Neoplasms,1,Number,2019,274087.7674037591,287613.3394243742,254542.57500760487
1,Deaths,81,Germany,3,Both,22,All Ages,410,Neoplasms,3,Rate,2019,322.7825648571369,338.7111079998257,299.76494757338804
5,Prevalence,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,1990,8627203.904575184,9213720.508836433,8096485.725356571
5,Prevalence,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,1990,10791.922636065461,11525.606676452924,10128.03783688465
5,Prevalence,81,Germany,3,Both,22,All Ages,297,Tuberculosis,1,Number,1990,11485694.533187317,13273742.055252569,9995300.730381431
5,Prevalence,81,Germany,3,Both,22,All Ages,297,Tuberculosis,3,Rate,1990,14367.659347648292,16604.359759644285,12503.299261221828
5,Prevalence,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,1,Number,1990,44716.23418108677,56464.61450118981,32901.43521537099
5,Prevalence,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,1990,55.93633177054681,70.63258943595193,41.15698984134392
5,Prevalence,81,Germany,3,Both,22,All Ages,410,Neoplasms,1,Number,1990,9003832.798475899,10784363.55133439,7560341.141018999
5,Prevalence,81,Germany,3,Both,22,All Ages,410,Neoplasms,3,Rate,1990,11263.054410675295,13490.351962526822,9457.365051134437
5,Prevalence,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,1990,518579.47954952286,548357.9945896098,489739.1323204143
5,Prevalence,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,1990,3904.9132258062627,4129.146003636033,3687.7448692225803
5,Prevalence,98,Chile,3,Both,22,All Ages,297,Tuberculosis,1,Number,1990,3358345.2085945043,3794884.2999238153,2969401.982551894
5,Prevalence,98,Chile,3,Both,22,All Ages,297,Tuberculosis,3,Rate,1990,25288.402528491137,28575.55008935116,22359.652727629607
5,Prevalence,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,1,Number,1990,6623.5012437583355,8570.260813177123,4763.291938588264
5,Prevalence,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,1990,49.875088829900754,64.53422496982657,35.86767780616239
5,Prevalence,98,Chile,3,Both,22,All Ages,410,Neoplasms,1,Number,1990,1080067.2340705604,1299273.8253404654,899665.4162988508
5,Prevalence,98,Chile,3,Both,22,All Ages,410,Neoplasms,3,Rate,1990,8132.926568451602,9783.556319897476,6774.497490640461
5,Prevalence,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,1991,525700.8773686319,556648.0855820585,497812.00155447394
5,Prevalence,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,1991,3897.4931603274426,4126.932633487159,3690.7278544010424
5,Prevalence,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,1993,542524.5908280108,571905.3168547883,514468.97638751107
5,Prevalence,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,1993,3905.9008733836895,4117.4271440611,3703.914731558823
5,Prevalence,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,1992,533632.2432158495,563078.0370408822,506157.1332270273
5,Prevalence,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,1992,3897.669962686635,4112.743147596996,3696.990726590275
5,Prevalence,81,Germany,3,Both,22,All Ages,297,Tuberculosis,1,Number,1991,11162826.968364956,12881719.306324828,9723432.549875835
5,Prevalence,81,Germany,3,Both,22,All Ages,297,Tuberculosis,3,Rate,1991,13889.22317653612,16027.935831137049,12098.272696508742
5,Prevalence,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,1,Number,1991,46426.338161897664,59307.09624377403,33777.45486000397
5,Prevalence,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,1991,57.765454380628256,73.79219421894688,42.02722215577675
5,Prevalence,81,Germany,3,Both,22,All Ages,410,Neoplasms,1,Number,1991,9131758.30793169,10917530.353157409,7687658.066385673
5,Prevalence,81,Germany,3,Both,22,All Ages,410,Neoplasms,3,Rate,1991,11362.088608243352,13584.015594019458,9565.282960268662
5,Prevalence,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,1991,8689910.729511654,9220930.906284634,8205364.637886755
5,Prevalence,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,1991,10812.32467800599,11473.040620960708,10209.433598087882
5,Prevalence,81,Germany,3,Both,22,All Ages,297,Tuberculosis,1,Number,1992,10865681.156174239,12566122.068288911,9500492.217186254
5,Prevalence,81,Germany,3,Both,22,All Ages,297,Tuberculosis,3,Rate,1992,13442.649545868637,15546.376953885378,11753.684426522792
5,Prevalence,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,1,Number,1992,48017.39794991164,62097.56966707585,34694.85982581329
5,Prevalence,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,1992,59.40548443006628,76.82499188836655,42.92329537172425
5,Prevalence,98,Chile,3,Both,22,All Ages,297,Tuberculosis,1,Number,1991,3349482.1103456076,3796468.2658821293,2970146.9244158636
5,Prevalence,98,Chile,3,Both,22,All Ages,297,Tuberculosis,3,Rate,1991,24832.721758151074,28146.63192829339,22020.36903765905
5,Prevalence,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,1,Number,1991,7383.457821198538,9567.70782309998,5301.942046618213
5,Prevalence,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,1991,54.74020987320604,70.93401857572894,39.30806234636881
5,Prevalence,98,Chile,3,Both,22,All Ages,410,Neoplasms,1,Number,1991,1144988.977755992,1322209.1818438934,996462.5390032593
5,Prevalence,98,Chile,3,Both,22,All Ages,410,Neoplasms,3,Rate,1991,8488.832531137348,9802.725208588763,7387.672529152713
5,Prevalence,81,Germany,3,Both,22,All Ages,297,Tuberculosis,1,Number,1993,10583126.016854709,12263871.320794726,9261173.531418491
5,Prevalence,81,Germany,3,Both,22,All Ages,297,Tuberculosis,3,Rate,1993,13027.489529810207,15096.433225130928,11400.208314836524
5,Prevalence,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,1,Number,1993,49311.723902063924,64028.327548531386,35175.063310164376
5,Prevalence,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,1993,60.70115444226301,78.81682268748538,43.2993775424935
5,Prevalence,81,Germany,3,Both,22,All Ages,410,Neoplasms,1,Number,1992,9256147.4083628,11074530.534832066,7788227.709476454
5,Prevalence,81,Germany,3,Both,22,All Ages,410,Neoplasms,3,Rate,1992,11451.389376064819,13701.030862678606,9635.329269939451
5,Prevalence,81,Germany,3,Both,22,All Ages,410,Neoplasms,1,Number,1993,9402713.92119707,11244005.316208098,7918705.287047537
5,Prevalence,81,Germany,3,Both,22,All Ages,410,Neoplasms,3,Rate,1993,11574.44000620532,13841.010803116687,9747.67285699616
5,Prevalence,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,1992,8739576.310677594,9238754.169236427,8274768.0088514695
5,Prevalence,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,1992,10812.30526049963,11429.871054784937,10237.260307711886
5,Prevalence,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,1993,8789733.313341018,9257209.61683274,8319901.824667593
5,Prevalence,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,1993,10819.880489659496,11395.3288628031,10241.532958909103
5,Prevalence,98,Chile,3,Both,22,All Ages,297,Tuberculosis,1,Number,1993,3325311.4693903225,3797810.9624225344,2944225.746242183
5,Prevalence,98,Chile,3,Both,22,All Ages,297,Tuberculosis,3,Rate,1993,23940.54977810578,27342.30559472448,21196.926569051553
5,Prevalence,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,1,Number,1993,8980.710331380402,11746.7595864388,6423.471475927717
5,Prevalence,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,1993,64.65654261571501,84.57068915175641,46.24572465865432
5,Prevalence,98,Chile,3,Both,22,All Ages,410,Neoplasms,1,Number,1993,1264889.7936906205,1383732.9523851392,1161927.011889176
5,Prevalence,98,Chile,3,Both,22,All Ages,410,Neoplasms,3,Rate,1993,9106.56260275682,9962.17284639968,8365.282988591334
5,Prevalence,98,Chile,3,Both,22,All Ages,297,Tuberculosis,1,Number,1992,3338357.685367471,3796669.1808652366,2952230.99208721
5,Prevalence,98,Chile,3,Both,22,All Ages,297,Tuberculosis,3,Rate,1992,24383.490016546297,27731.014406734,21563.20613504697
5,Prevalence,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,1,Number,1992,8173.0314788331425,10654.27837116854,5861.172881897315
5,Prevalence,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,1992,59.69612913036608,77.81924969741429,42.81022703990556
5,Prevalence,98,Chile,3,Both,22,All Ages,410,Neoplasms,1,Number,1992,1207215.631812847,1349774.9946295333,1087089.9577875398
5,Prevalence,98,Chile,3,Both,22,All Ages,410,Neoplasms,3,Rate,1992,8817.548351739004,9858.807296291929,7940.145913358722
5,Prevalence,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,1994,551950.863049068,581438.8805394474,522492.27888032485
5,Prevalence,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,1994,3919.129873811602,4128.509690028597,3709.959049042639
5,Prevalence,81,Germany,3,Both,22,All Ages,297,Tuberculosis,1,Number,1994,10311656.881080322,11979512.383437503,9002398.431639252
5,Prevalence,81,Germany,3,Both,22,All Ages,297,Tuberculosis,3,Rate,1994,12645.662010880298,14691.0303943545,11040.0577876736
5,Prevalence,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,1,Number,1994,50414.55289236995,65827.5988115836,35542.641085392024
5,Prevalence,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,1994,61.82569917316397,80.72743063109952,43.58758551834268
5,Prevalence,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,1994,8861285.236490417,9336393.938001066,8407008.669680001
5,Prevalence,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,1994,10867.004146371619,11449.651932951429,10309.903770593237
5,Prevalence,81,Germany,3,Both,22,All Ages,410,Neoplasms,1,Number,1994,9541267.244477784,11391658.372821184,8030785.547742393
5,Prevalence,81,Germany,3,Both,22,All Ages,410,Neoplasms,3,Rate,1994,11700.89754930912,13970.117817867025,9848.523946228603
5,Prevalence,81,Germany,3,Both,22,All Ages,297,Tuberculosis,1,Number,1996,9822721.60765207,11426192.903748533,8610506.513409227
5,Prevalence,81,Germany,3,Both,22,All Ages,297,Tuberculosis,3,Rate,1996,11988.248225873313,13945.222340429536,10508.78703035163
5,Prevalence,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,1,Number,1996,52589.508052468205,69126.04859036907,36694.66714370402
5,Prevalence,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,1996,64.18344139147914,84.36564350246401,44.78440862477748
5,Prevalence,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,1995,562788.7734325068,593700.0497833719,534055.68518504
5,Prevalence,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,1995,3943.7946534538623,4160.408296367256,3742.444866185643
5,Prevalence,81,Germany,3,Both,22,All Ages,297,Tuberculosis,1,Number,1995,10057325.243548488,11717854.595120503,8774478.519120121
5,Prevalence,81,Germany,3,Both,22,All Ages,297,Tuberculosis,3,Rate,1995,12299.561211647237,14330.298202727268,10730.709511003535
